r,t,f,y,UseByTechnologyAnnual
"Region1","IMP_OILPRD","HYD",2031,0
"Region1","IMP_OILPRD","HYD",2032,0
"Region1","IMP_OILPRD","HYD",2033,0
"Region1","IMP_OILPRD","HYD",2034,0
"Region1","IMP_OILPRD","HYD",2035,0
"Region1","IMP_OILPRD","IND_CHEM",2018,0
"Region1","IMP_OILPRD","IND_CHEM",2019,0
"Region1","IMP_OILPRD","IND_CHEM",2020,0
"Region1","IMP_OILPRD","IND_CHEM",2021,0
"Region1","IMP_OILPRD","IND_CHEM",2022,0
"Region1","IMP_OILPRD","IND_CHEM",2023,0
"Region1","IMP_OILPRD","IND_CHEM",2024,0
"Region1","IMP_OILPRD","IND_CHEM",2025,0
"Region1","IMP_OILPRD","IND_CHEM",2026,0
"Region1","IMP_OILPRD","IND_CHEM",2027,0
"Region1","IMP_OILPRD","IND_CHEM",2028,0
"Region1","IMP_OILPRD","IND_CHEM",2029,0
"Region1","IMP_OILPRD","IND_CHEM",2030,0
"Region1","IMP_OILPRD","IND_CHEM",2031,0
"Region1","IMP_OILPRD","IND_CHEM",2032,0
"Region1","IMP_OILPRD","IND_CHEM",2033,0
"Region1","IMP_OILPRD","IND_CHEM",2034,0
"Region1","IMP_OILPRD","IND_CHEM",2035,0
"Region1","IMP_OILPRD","IND_CMNT",2018,0
"Region1","IMP_OILPRD","IND_CMNT",2019,0
"Region1","IMP_OILPRD","IND_CMNT",2020,0
"Region1","IMP_OILPRD","IND_CMNT",2021,0
"Region1","IMP_OILPRD","IND_CMNT",2022,0
"Region1","IMP_OILPRD","IND_CMNT",2023,0
"Region1","IMP_OILPRD","IND_CMNT",2024,0
"Region1","IMP_OILPRD","IND_CMNT",2025,0
"Region1","IMP_OILPRD","IND_CMNT",2026,0
"Region1","IMP_OILPRD","IND_CMNT",2027,0
"Region1","IMP_OILPRD","IND_CMNT",2028,0
"Region1","IMP_OILPRD","IND_CMNT",2029,0
"Region1","IMP_OILPRD","IND_CMNT",2030,0
"Region1","IMP_OILPRD","IND_CMNT",2031,0
"Region1","IMP_OILPRD","IND_CMNT",2032,0
"Region1","IMP_OILPRD","IND_CMNT",2033,0
"Region1","IMP_OILPRD","IND_CMNT",2034,0
"Region1","IMP_OILPRD","IND_CMNT",2035,0
"Region1","IMP_OILPRD","IND_FOOD",2018,0
"Region1","IMP_OILPRD","IND_FOOD",2019,0
"Region1","IMP_OILPRD","IND_FOOD",2020,0
"Region1","IMP_OILPRD","IND_FOOD",2021,0
"Region1","IMP_OILPRD","IND_FOOD",2022,0
"Region1","IMP_OILPRD","IND_FOOD",2023,0
"Region1","IMP_OILPRD","IND_FOOD",2024,0
"Region1","IMP_OILPRD","IND_FOOD",2025,0
"Region1","IMP_OILPRD","IND_FOOD",2026,0
"Region1","IMP_OILPRD","IND_FOOD",2027,0
"Region1","IMP_OILPRD","IND_FOOD",2028,0
"Region1","IMP_OILPRD","IND_FOOD",2029,0
"Region1","IMP_OILPRD","IND_FOOD",2030,0
"Region1","IMP_OILPRD","IND_FOOD",2031,0
"Region1","IMP_OILPRD","IND_FOOD",2032,0
"Region1","IMP_OILPRD","IND_FOOD",2033,0
"Region1","IMP_OILPRD","IND_FOOD",2034,0
"Region1","IMP_OILPRD","IND_FOOD",2035,0
"Region1","IMP_OILPRD","IND_OTH",2018,0
"Region1","IMP_OILPRD","IND_OTH",2019,0
"Region1","IMP_OILPRD","IND_OTH",2020,0
"Region1","IMP_OILPRD","IND_OTH",2021,0
"Region1","IMP_OILPRD","IND_OTH",2022,0
"Region1","IMP_OILPRD","IND_OTH",2023,0
"Region1","IMP_OILPRD","IND_OTH",2024,0
"Region1","IMP_OILPRD","IND_OTH",2025,0
"Region1","IMP_OILPRD","IND_OTH",2026,0
"Region1","IMP_OILPRD","IND_OTH",2027,0
"Region1","IMP_OILPRD","IND_OTH",2028,0
"Region1","IMP_OILPRD","IND_OTH",2029,0
"Region1","IMP_OILPRD","IND_OTH",2030,0
"Region1","IMP_OILPRD","IND_OTH",2031,0
"Region1","IMP_OILPRD","IND_OTH",2032,0
"Region1","IMP_OILPRD","IND_OTH",2033,0
"Region1","IMP_OILPRD","IND_OTH",2034,0
"Region1","IMP_OILPRD","IND_OTH",2035,0
"Region1","IMP_OILPRD","IND_TEXT",2018,0
"Region1","IMP_OILPRD","IND_TEXT",2019,0
"Region1","IMP_OILPRD","IND_TEXT",2020,0
"Region1","IMP_OILPRD","IND_TEXT",2021,0
"Region1","IMP_OILPRD","IND_TEXT",2022,0
"Region1","IMP_OILPRD","IND_TEXT",2023,0
"Region1","IMP_OILPRD","IND_TEXT",2024,0
"Region1","IMP_OILPRD","IND_TEXT",2025,0
"Region1","IMP_OILPRD","IND_TEXT",2026,0
"Region1","IMP_OILPRD","IND_TEXT",2027,0
"Region1","IMP_OILPRD","IND_TEXT",2028,0
"Region1","IMP_OILPRD","IND_TEXT",2029,0
"Region1","IMP_OILPRD","IND_TEXT",2030,0
"Region1","IMP_OILPRD","IND_TEXT",2031,0
"Region1","IMP_OILPRD","IND_TEXT",2032,0
"Region1","IMP_OILPRD","IND_TEXT",2033,0
"Region1","IMP_OILPRD","IND_TEXT",2034,0
"Region1","IMP_OILPRD","IND_TEXT",2035,0
"Region1","IMP_OILPRD","KER",2018,0
"Region1","IMP_OILPRD","KER",2019,0
"Region1","IMP_OILPRD","KER",2020,0
"Region1","IMP_OILPRD","KER",2021,0
"Region1","IMP_OILPRD","KER",2022,0
"Region1","IMP_OILPRD","KER",2023,0
"Region1","IMP_OILPRD","KER",2024,0
"Region1","IMP_OILPRD","KER",2025,0
"Region1","IMP_OILPRD","KER",2026,0
"Region1","IMP_OILPRD","KER",2027,0
"Region1","IMP_OILPRD","KER",2028,0
"Region1","IMP_OILPRD","KER",2029,0
"Region1","IMP_OILPRD","KER",2030,0
"Region1","IMP_OILPRD","KER",2031,0
"Region1","IMP_OILPRD","KER",2032,0
"Region1","IMP_OILPRD","KER",2033,0
"Region1","IMP_OILPRD","KER",2034,0
"Region1","IMP_OILPRD","KER",2035,0
"Region1","IMP_OILPRD","LPG",2018,0
"Region1","IMP_OILPRD","LPG",2019,0
"Region1","IMP_OILPRD","LPG",2020,0
"Region1","IMP_OILPRD","LPG",2021,0
"Region1","IMP_OILPRD","LPG",2022,0
"Region1","IMP_OILPRD","LPG",2023,0
"Region1","IMP_OILPRD","LPG",2024,0
"Region1","IMP_OILPRD","LPG",2025,0
"Region1","IMP_OILPRD","LPG",2026,0
"Region1","IMP_OILPRD","LPG",2027,0
"Region1","IMP_OILPRD","LPG",2028,0
"Region1","IMP_OILPRD","LPG",2029,0
"Region1","IMP_OILPRD","LPG",2030,0
"Region1","IMP_OILPRD","LPG",2031,0
"Region1","IMP_OILPRD","LPG",2032,0
"Region1","IMP_OILPRD","LPG",2033,0
"Region1","IMP_OILPRD","LPG",2034,0
"Region1","IMP_OILPRD","LPG",2035,0
"Region1","IMP_OILPRD","NGS_001",2018,0
"Region1","IMP_OILPRD","NGS_001",2019,0
"Region1","IMP_OILPRD","NGS_001",2020,0
"Region1","IMP_OILPRD","NGS_001",2021,0
"Region1","IMP_OILPRD","NGS_001",2022,0
"Region1","IMP_OILPRD","NGS_001",2023,0
"Region1","IMP_OILPRD","NGS_001",2024,0
"Region1","IMP_OILPRD","NGS_001",2025,0
"Region1","IMP_OILPRD","NGS_001",2026,0
"Region1","IMP_OILPRD","NGS_001",2027,0
"Region1","IMP_OILPRD","NGS_001",2028,0
"Region1","IMP_OILPRD","NGS_001",2029,0
"Region1","IMP_OILPRD","NGS_001",2030,0
"Region1","IMP_OILPRD","NGS_001",2031,0
"Region1","IMP_OILPRD","NGS_001",2032,0
"Region1","IMP_OILPRD","NGS_001",2033,0
"Region1","IMP_OILPRD","NGS_001",2034,0
"Region1","IMP_OILPRD","NGS_001",2035,0
"Region1","IMP_OILPRD","NGS_002",2018,0
"Region1","IMP_OILPRD","NGS_002",2019,0
"Region1","IMP_OILPRD","NGS_002",2020,0
"Region1","IMP_OILPRD","NGS_002",2021,0
"Region1","IMP_OILPRD","NGS_002",2022,0
"Region1","IMP_OILPRD","NGS_002",2023,0
"Region1","IMP_OILPRD","NGS_002",2024,0
"Region1","IMP_OILPRD","NGS_002",2025,0
"Region1","IMP_OILPRD","NGS_002",2026,0
"Region1","IMP_OILPRD","NGS_002",2027,0
"Region1","IMP_OILPRD","NGS_002",2028,0
"Region1","IMP_OILPRD","NGS_002",2029,0
"Region1","IMP_OILPRD","NGS_002",2030,0
"Region1","IMP_OILPRD","NGS_002",2031,0
"Region1","IMP_OILPRD","NGS_002",2032,0
"Region1","IMP_OILPRD","NGS_002",2033,0
"Region1","IMP_OILPRD","NGS_002",2034,0
"Region1","IMP_OILPRD","NGS_002",2035,0
"Region1","IMP_OILPRD","OIL",2018,0
"Region1","IMP_OILPRD","OIL",2019,0
"Region1","IMP_OILPRD","OIL",2020,0
"Region1","IMP_OILPRD","OIL",2021,0
"Region1","IMP_OILPRD","OIL",2022,0
"Region1","IMP_OILPRD","OIL",2023,0
"Region1","IMP_OILPRD","OIL",2024,0
"Region1","IMP_OILPRD","OIL",2025,0
"Region1","IMP_OILPRD","OIL",2026,0
"Region1","IMP_OILPRD","OIL",2027,0
"Region1","IMP_OILPRD","OIL",2028,0
"Region1","IMP_OILPRD","OIL",2029,0
"Region1","IMP_OILPRD","OIL",2030,0
"Region1","IMP_OILPRD","OIL",2031,0
"Region1","IMP_OILPRD","OIL",2032,0
"Region1","IMP_OILPRD","OIL",2033,0
"Region1","IMP_OILPRD","OIL",2034,0
"Region1","IMP_OILPRD","OIL",2035,0
"Region1","IMP_OILPRD","OTH_EN",2018,0
"Region1","IMP_OILPRD","OTH_EN",2019,0
"Region1","IMP_OILPRD","OTH_EN",2020,0
"Region1","IMP_OILPRD","OTH_EN",2021,0
"Region1","IMP_OILPRD","OTH_EN",2022,0
"Region1","IMP_OILPRD","OTH_EN",2023,0
"Region1","IMP_OILPRD","OTH_EN",2024,0
"Region1","IMP_OILPRD","OTH_EN",2025,0
"Region1","IMP_OILPRD","OTH_EN",2026,0
"Region1","IMP_OILPRD","OTH_EN",2027,0
"Region1","IMP_OILPRD","OTH_EN",2028,0
"Region1","IMP_OILPRD","OTH_EN",2029,0
"Region1","IMP_OILPRD","OTH_EN",2030,0
"Region1","IMP_OILPRD","OTH_EN",2031,0
"Region1","IMP_OILPRD","OTH_EN",2032,0
"Region1","IMP_OILPRD","OTH_EN",2033,0
"Region1","IMP_OILPRD","OTH_EN",2034,0
"Region1","IMP_OILPRD","OTH_EN",2035,0
"Region1","IMP_OILPRD","RE_FUEL",2018,0
"Region1","IMP_OILPRD","RE_FUEL",2019,0
"Region1","IMP_OILPRD","RE_FUEL",2020,0
"Region1","IMP_OILPRD","RE_FUEL",2021,0
"Region1","IMP_OILPRD","RE_FUEL",2022,0
"Region1","IMP_OILPRD","RE_FUEL",2023,0
"Region1","IMP_OILPRD","RE_FUEL",2024,0
"Region1","IMP_OILPRD","RE_FUEL",2025,0
"Region1","IMP_OILPRD","RE_FUEL",2026,0
"Region1","IMP_OILPRD","RE_FUEL",2027,0
"Region1","IMP_OILPRD","RE_FUEL",2028,0
"Region1","IMP_OILPRD","RE_FUEL",2029,0
"Region1","IMP_OILPRD","RE_FUEL",2030,0
"Region1","IMP_OILPRD","RE_FUEL",2031,0
"Region1","IMP_OILPRD","RE_FUEL",2032,0
"Region1","IMP_OILPRD","RE_FUEL",2033,0
"Region1","IMP_OILPRD","RE_FUEL",2034,0
"Region1","IMP_OILPRD","RE_FUEL",2035,0
"Region1","IMP_OILPRD","RES_COOL",2018,0
"Region1","IMP_OILPRD","RES_COOL",2019,0
"Region1","IMP_OILPRD","RES_COOL",2020,0
"Region1","IMP_OILPRD","RES_COOL",2021,0
"Region1","IMP_OILPRD","RES_COOL",2022,0
"Region1","IMP_OILPRD","RES_COOL",2023,0
"Region1","IMP_OILPRD","RES_COOL",2024,0
"Region1","IMP_OILPRD","RES_COOL",2025,0
"Region1","IMP_OILPRD","RES_COOL",2026,0
"Region1","IMP_OILPRD","RES_COOL",2027,0
"Region1","IMP_OILPRD","RES_COOL",2028,0
"Region1","IMP_OILPRD","RES_COOL",2029,0
"Region1","IMP_OILPRD","RES_COOL",2030,0
"Region1","IMP_OILPRD","RES_COOL",2031,0
"Region1","IMP_OILPRD","RES_COOL",2032,0
"Region1","IMP_OILPRD","RES_COOL",2033,0
"Region1","IMP_OILPRD","RES_COOL",2034,0
"Region1","IMP_OILPRD","RES_COOL",2035,0
"Region1","IMP_OILPRD","RES_COOLb",2018,0
"Region1","IMP_OILPRD","RES_COOLb",2019,0
"Region1","IMP_OILPRD","RES_COOLb",2020,0
"Region1","IMP_OILPRD","RES_COOLb",2021,0
"Region1","IMP_OILPRD","RES_COOLb",2022,0
"Region1","IMP_OILPRD","RES_COOLb",2023,0
"Region1","IMP_OILPRD","RES_COOLb",2024,0
"Region1","IMP_OILPRD","RES_COOLb",2025,0
"Region1","IMP_OILPRD","RES_COOLb",2026,0
"Region1","IMP_OILPRD","RES_COOLb",2027,0
"Region1","IMP_OILPRD","RES_COOLb",2028,0
"Region1","IMP_OILPRD","RES_COOLb",2029,0
"Region1","IMP_OILPRD","RES_COOLb",2030,0
"Region1","IMP_OILPRD","RES_COOLb",2031,0
"Region1","IMP_OILPRD","RES_COOLb",2032,0
"Region1","IMP_OILPRD","RES_COOLb",2033,0
"Region1","IMP_OILPRD","RES_COOLb",2034,0
"Region1","IMP_OILPRD","RES_COOLb",2035,0
"Region1","IMP_OILPRD","RES_CWH",2018,0
"Region1","IMP_OILPRD","RES_CWH",2019,0
"Region1","IMP_OILPRD","RES_CWH",2020,0
"Region1","IMP_OILPRD","RES_CWH",2021,0
"Region1","IMP_OILPRD","RES_CWH",2022,0
"Region1","IMP_OILPRD","RES_CWH",2023,0
"Region1","IMP_OILPRD","RES_CWH",2024,0
"Region1","IMP_OILPRD","RES_CWH",2025,0
"Region1","IMP_OILPRD","RES_CWH",2026,0
"Region1","IMP_OILPRD","RES_CWH",2027,0
"Region1","IMP_OILPRD","RES_CWH",2028,0
"Region1","IMP_OILPRD","RES_CWH",2029,0
"Region1","IMP_OILPRD","RES_CWH",2030,0
"Region1","IMP_OILPRD","RES_CWH",2031,0
"Region1","IMP_OILPRD","RES_CWH",2032,0
"Region1","IMP_OILPRD","RES_CWH",2033,0
"Region1","IMP_OILPRD","RES_CWH",2034,0
"Region1","IMP_OILPRD","RES_CWH",2035,0
"Region1","IMP_OILPRD","RES_ELC_APP",2018,0
"Region1","IMP_OILPRD","RES_ELC_APP",2019,0
"Region1","IMP_OILPRD","RES_ELC_APP",2020,0
"Region1","IMP_OILPRD","RES_ELC_APP",2021,0
"Region1","IMP_OILPRD","RES_ELC_APP",2022,0
"Region1","IMP_OILPRD","RES_ELC_APP",2023,0
"Region1","IMP_OILPRD","RES_ELC_APP",2024,0
"Region1","IMP_OILPRD","RES_ELC_APP",2025,0
"Region1","IMP_OILPRD","RES_ELC_APP",2026,0
"Region1","IMP_OILPRD","RES_ELC_APP",2027,0
"Region1","IMP_OILPRD","RES_ELC_APP",2028,0
"Region1","IMP_OILPRD","RES_ELC_APP",2029,0
"Region1","IMP_OILPRD","RES_ELC_APP",2030,0
"Region1","IMP_OILPRD","RES_ELC_APP",2031,0
"Region1","IMP_OILPRD","RES_ELC_APP",2032,0
"Region1","IMP_OILPRD","RES_ELC_APP",2033,0
"Region1","IMP_OILPRD","RES_ELC_APP",2034,0
"Region1","IMP_OILPRD","RES_ELC_APP",2035,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2018,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2019,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2020,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2021,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2022,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2023,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2024,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2025,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2026,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2027,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2028,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2029,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2030,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2031,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2032,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2033,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2034,0
"Region1","IMP_OILPRD","RES_ELC_APPb",2035,0
"Region1","IMP_OILPRD","SOL",2018,0
"Region1","IMP_OILPRD","SOL",2019,0
"Region1","IMP_OILPRD","SOL",2020,0
"Region1","IMP_OILPRD","SOL",2021,0
"Region1","IMP_OILPRD","SOL",2022,0
"Region1","IMP_OILPRD","SOL",2023,0
"Region1","IMP_OILPRD","SOL",2024,0
"Region1","IMP_OILPRD","SOL",2025,0
"Region1","IMP_OILPRD","SOL",2026,0
"Region1","IMP_OILPRD","SOL",2027,0
"Region1","IMP_OILPRD","SOL",2028,0
"Region1","IMP_OILPRD","SOL",2029,0
"Region1","IMP_OILPRD","SOL",2030,0
"Region1","IMP_OILPRD","SOL",2031,0
"Region1","IMP_OILPRD","SOL",2032,0
"Region1","IMP_OILPRD","SOL",2033,0
"Region1","IMP_OILPRD","SOL",2034,0
"Region1","IMP_OILPRD","SOL",2035,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2018,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2019,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2020,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2021,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2022,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2023,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2024,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2025,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2026,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2027,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2028,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2029,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2030,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2031,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2032,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2033,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2034,0
"Region1","IMP_OILPRD","TRA_AIR_FREIGHT",2035,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2018,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2019,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2020,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2021,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2022,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2023,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2024,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2025,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2026,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2027,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2028,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2029,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2030,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2031,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2032,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2033,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2034,0
"Region1","IMP_OILPRD","TRA_AIR_PSNG",2035,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2018,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2019,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2020,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2021,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2022,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2023,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2024,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2025,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2026,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2027,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2028,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2029,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2030,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2031,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2032,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2033,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2034,0
"Region1","IMP_OILPRD","TRA_LAND_FREIGHT",2035,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2018,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2019,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2020,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2021,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2022,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2023,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2024,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2025,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2026,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2027,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2028,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2029,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2030,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2031,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2032,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2033,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2034,0
"Region1","IMP_OILPRD","TRA_LAND_PSNG",2035,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2018,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2019,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2020,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2021,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2022,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2023,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2024,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2025,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2026,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2027,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2028,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2029,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2030,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2031,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2032,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2033,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2034,0
"Region1","IMP_OILPRD","TRA_SHIP_FREIGHT",2035,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2018,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2019,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2020,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2021,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2022,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2023,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2024,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2025,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2026,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2027,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2028,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2029,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2030,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2031,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2032,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2033,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2034,0
"Region1","IMP_OILPRD","TRA_SHIP_PSNG",2035,0
"Region1","IMP_OILPRD","WND",2018,0
"Region1","IMP_OILPRD","WND",2019,0
"Region1","IMP_OILPRD","WND",2020,0
"Region1","IMP_OILPRD","WND",2021,0
"Region1","IMP_OILPRD","WND",2022,0
"Region1","IMP_OILPRD","WND",2023,0
"Region1","IMP_OILPRD","WND",2024,0
"Region1","IMP_OILPRD","WND",2025,0
"Region1","IMP_OILPRD","WND",2026,0
"Region1","IMP_OILPRD","WND",2027,0
"Region1","IMP_OILPRD","WND",2028,0
"Region1","IMP_OILPRD","WND",2029,0
"Region1","IMP_OILPRD","WND",2030,0
"Region1","IMP_OILPRD","WND",2031,0
"Region1","IMP_OILPRD","WND",2032,0
"Region1","IMP_OILPRD","WND",2033,0
"Region1","IMP_OILPRD","WND",2034,0
"Region1","IMP_OILPRD","WND",2035,0
"Region1","IND_CHEM_BIO_001","BIO",2018,50.0728022500004
"Region1","IND_CHEM_BIO_001","BIO",2019,87.4675928700216
"Region1","IND_CHEM_BIO_001","BIO",2020,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2021,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2022,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2023,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2024,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2025,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2026,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2027,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2028,122.019588207121
"Region1","IND_CHEM_BIO_001","BIO",2029,91.1833744335251
"Region1","IND_CHEM_BIO_001","BIO",2030,105.191404174956
"Region1","IND_CHEM_BIO_001","BIO",2031,64.5182081059158
"Region1","IND_CHEM_BIO_001","BIO",2032,74.329564133371
"Region1","IND_CHEM_BIO_001","BIO",2033,64.5182081059161
"Region1","IND_CHEM_BIO_001","BIO",2034,98.174576170246
"Region1","IND_CHEM_BIO_001","BIO",2035,98.1745761702462
"Region1","IND_CHEM_BIO_001","BIODSL",2018,0
"Region1","IND_CHEM_BIO_001","BIODSL",2019,0
"Region1","IND_CHEM_BIO_001","BIODSL",2020,0
"Region1","IND_CHEM_BIO_001","BIODSL",2021,0
"Region1","IND_CHEM_BIO_001","BIODSL",2022,0
"Region1","IND_CHEM_BIO_001","BIODSL",2023,0
"Region1","IND_CHEM_BIO_001","BIODSL",2024,0
"Region1","IND_CHEM_BIO_001","BIODSL",2025,0
"Region1","IND_CHEM_BIO_001","BIODSL",2026,0
"Region1","IND_CHEM_BIO_001","BIODSL",2027,0
"Region1","IND_CHEM_BIO_001","BIODSL",2028,0
"Region1","IND_CHEM_BIO_001","BIODSL",2029,0
"Region1","IND_CHEM_BIO_001","BIODSL",2030,0
"Region1","IND_CHEM_BIO_001","BIODSL",2031,0
